tx	gene_id	SAMN36978213_MG	SAMN36978214_MG	SAMN36978215_MG	SAMN36978216_A1G	SAMN36978217_A1G	SAMN36978218_A1G	SAMN36978219_GC	SAMN36978220_GC	SAMN36978221_GC
ENSMUST00000136258	ENSMUSG00000058624	0	0	0	0	0.093153	0	0	0	0
ENSMUST00000078739	ENSMUSG00000058625	0	0	0	0	0	0	0	0	0
ENSMUST00000120717	ENSMUSG00000058626	0.175185	0.365244	0.703028	0.165832	0	0.026206	0.192769	0	0
ENSMUST00000151350	ENSMUSG00000058626	0	0	0	0	0	0	0	0	0
ENSMUST00000080634	ENSMUSG00000058628	0	0	0	0	0	0	0	0	0
ENSMUST00000075085	ENSMUSG00000058631	0	0	0	0	0	0	0	0	0
ENSMUST00000004614	ENSMUSG00000058638	9.49526	11.613902	10.929654	10.047825	7.997775	12.148783	7.200228	8.098588	7.210251
ENSMUST00000137718	ENSMUSG00000058638	0	0	0.183036	0	0	0	0	0.123876	0
ENSMUST00000148041	ENSMUSG00000058638	0	0	0	0	0	0	0	0	0
ENSMUST00000154011	ENSMUSG00000058638	0	0	0.288462	0	0	0.211663	0	0	0
ENSMUST00000168247	ENSMUSG00000058638	2.086529	1.790977	4.369219	0	2.749423	3.797774	3.345568	2.088883	0.889343
ENSMUST00000076099	ENSMUSG00000058643	0	0	0	0	0	0	0	0	0
ENSMUST00000169681	ENSMUSG00000058655	92.535429	83.406082	88.280523	74.233078	70.619252	79.274722	77.568411	66.471621	53.200277
ENSMUST00000078673	ENSMUSG00000058656	0	0	0	0.219005	0.348805	0.327078	0	0	0
ENSMUST00000132059	ENSMUSG00000058656	0	0	0	0	0	0	0	0	0
ENSMUST00000132362	ENSMUSG00000058656	0	0	0	0	0	0	0	0	0
ENSMUST00000154119	ENSMUSG00000058656	0	0	0	0	0	0	0	0	0
ENSMUST00000079660	ENSMUSG00000058659	0	0	0	0	0	0	0	0	0
ENSMUST00000106878	ENSMUSG00000058662	0	0	0	0	0	0	0	0	0
ENSMUST00000079721	ENSMUSG00000058665	0	0	0	0	0	0	0	0	0
ENSMUST00000072631	ENSMUSG00000058669	0	0	0	0	0	0	0	0	0
ENSMUST00000081074	ENSMUSG00000058670	0	0	0	0	0	0	0	0	0
ENSMUST00000056427	ENSMUSG00000058672	264.503762	181.148649	173.534128	215.205451	171.63774	191.991085	130.561662	139.585573	154.008736
ENSMUST00000094863	ENSMUSG00000058685	0	0	0	0	0	0	0	0	0
ENSMUST00000067700	ENSMUSG00000058690	4.713953	5.861416	3.810192	5.101345	4.638961	6.592742	3.534577	3.590908	3.412897
ENSMUST00000090024	ENSMUSG00000058690	2.975841	2.404248	4.489295	4.045231	3.561708	3.036167	3.974937	2.522744	1.641182
ENSMUST00000182042	ENSMUSG00000058690	0	0	0.706994	0	0.127006	0	0	0.24509	0
ENSMUST00000182558	ENSMUSG00000058690	0	0	0.18176	0	0	0.151435	0	0	0
ENSMUST00000182576	ENSMUSG00000058690	0	0	0	0	0	0	0	0	0
ENSMUST00000182635	ENSMUSG00000058690	0	0	0	0	0	0	0	0	0
ENSMUST00000182797	ENSMUSG00000058690	0	0.103086	0	0	0	0.089004	0	0	0
ENSMUST00000183007	ENSMUSG00000058690	0	0	0	1.450272	0	0	0	0	0
ENSMUST00000183038	ENSMUSG00000058690	0	0	0	0	0	0	0	0	0
ENSMUST00000183316	ENSMUSG00000058690	0	0	0	0	0	0	0	0	0.460482
ENSMUST00000078774	ENSMUSG00000058692	0	0	0	0	0	0	0	0	0
ENSMUST00000080061	ENSMUSG00000058700	0	0	0	0	0	0	0	0	0
ENSMUST00000078459	ENSMUSG00000058704	34.476278	28.594428	29.330981	29.931749	31.006461	31.50455	26.10652	21.384969	20.264276
ENSMUST00000077783	ENSMUSG00000058706	12.612694	10.92194	9.768043	10.601824	9.301871	13.670319	9.586813	7.254567	5.883858
ENSMUST00000080058	ENSMUSG00000058709	37.93544	42.848623	39.345978	36.256435	35.465504	34.070915	29.56724	33.141591	28.977602
ENSMUST00000108382	ENSMUSG00000058709	1.947949	7.188021	5.203476	4.013172	7.135309	7.482987	7.144285	6.54907	2.137141
ENSMUST00000134906	ENSMUSG00000058709	5.626138	6.901493	4.083101	4.229636	3.180345	3.625646	4.38279	3.917712	4.335307
ENSMUST00000152021	ENSMUSG00000058709	1.114652	0	1.36383	0.299568	0.719838	0	0	0	0
ENSMUST00000079957	ENSMUSG00000058715	15.135664	7.565136	10.066571	15.487422	10.526258	8.730056	13.730276	11.839766	7.430808
ENSMUST00000150997	ENSMUSG00000058715	0	0	0	0	0	0	0	0	0
ENSMUST00000193973	ENSMUSG00000058715	0	0	0.548636	1.321622	0	0	0	0	0.394997
ENSMUST00000081657	ENSMUSG00000058717	0	0	0	0	0	0	0	0	0
ENSMUST00000076478	ENSMUSG00000058725	0	0	0	0	0	0	0	0	0
ENSMUST00000061637	ENSMUSG00000058728	0	0	0	0	0	0	0	0	0
ENSMUST00000092466	ENSMUSG00000058728	0	0	0	0	0	0	0	0	0
ENSMUST00000106580	ENSMUSG00000058728	0	0	0	0	0	0	0	0	0.282986
ENSMUST00000085803	ENSMUSG00000058729	0	0.481726	0	0	0	0.456797	0.435109	1.188751	0
ENSMUST00000085804	ENSMUSG00000058729	0	0	0.265693	0	0	0	0	0	0
ENSMUST00000191744	ENSMUSG00000058729	0.244635	0	0	0	0	0	0	0.051075	0
ENSMUST00000192561	ENSMUSG00000058729	1.076486	0	0	0.986819	0	0	0	0	0
ENSMUST00000192725	ENSMUSG00000058729	0	0	0.807416	0	0.326003	0	0	0	0
ENSMUST00000193162	ENSMUSG00000058729	0	0	0.07918	0	0	0	0.105056	0	0
ENSMUST00000193892	ENSMUSG00000058729	0	0	0	0	0	0	0.789415	0	0.242592
ENSMUST00000194373	ENSMUSG00000058729	0	0	0	0	0	0	0	0	0
ENSMUST00000194638	ENSMUSG00000058729	0	0	0	0	0	0	0	0	0
ENSMUST00000194847	ENSMUSG00000058729	0	0	0	0	0.819657	0	0.590095	0	0.85486
ENSMUST00000071304	ENSMUSG00000058731	0	0	0	0	0	0	0	0	0
ENSMUST00000037580	ENSMUSG00000058740	0	0	0	0	0	0	0	0	0
ENSMUST00000114170	ENSMUSG00000058740	0	0	0	0	0	0	0	0	0
ENSMUST00000114172	ENSMUSG00000058740	0	0	0	0	0	0	0	0	0
ENSMUST00000114176	ENSMUSG00000058740	0	0	0	0	0	0	0	0	0
ENSMUST00000128502	ENSMUSG00000058740	0	0	0	0	0	0	0	0	0
ENSMUST00000131529	ENSMUSG00000058740	0	0	0	0	0	0	0	0	0
ENSMUST00000138568	ENSMUSG00000058740	0	0	0	0	0	0.019636	0	0	0
ENSMUST00000145544	ENSMUSG00000058740	0	0	0	0	0.069231	0	0	0	0
ENSMUST00000150788	ENSMUSG00000058740	0	0	0	0	0	0	0	0	0
ENSMUST00000153001	ENSMUSG00000058740	0	0	0	0.293856	0	0	0	0	0
ENSMUST00000171268	ENSMUSG00000058740	0	0	0	0	0	0	0	0	0
ENSMUST00000197917	ENSMUSG00000058740	0	0	0	0	0	0	0	0	0
ENSMUST00000198204	ENSMUSG00000058740	0	0	0.072875	0	0	0	0	0	0
ENSMUST00000199269	ENSMUSG00000058740	0	0	0	0	0	0	0	0	0
ENSMUST00000200434	ENSMUSG00000058740	0	0	0	0	0	0	0	0	0
ENSMUST00000080288	ENSMUSG00000058741	0	0	0	0	0	0	0	0	0
ENSMUST00000071937	ENSMUSG00000058743	0	0	0.034444	0	0.054185	0.025439	0	0	0
ENSMUST00000078149	ENSMUSG00000058745	0	0	0	0	0	0	0	0	0
ENSMUST00000073201	ENSMUSG00000058748	0	0	0	0	0	0	1.211661	0	0
ENSMUST00000202692	ENSMUSG00000058748	2.729321	3.149788	3.504208	3.539827	3.654144	4.227745	1.916894	3.494656	2.621649
ENSMUST00000075221	ENSMUSG00000058755	0	0	0	0	0	0.089986	0	0	0
ENSMUST00000131764	ENSMUSG00000058755	0	0	0	0	0	0	0	0	0
ENSMUST00000064187	ENSMUSG00000058756	3.605137	2.085944	3.21065	2.881836	4.444926	2.375508	4.63735	3.609706	2.888132
ENSMUST00000103139	ENSMUSG00000058756	1.676592	2.029551	1.515154	3.314265	1.446054	2.382413	1.419652	1.328793	0.493715
ENSMUST00000124072	ENSMUSG00000058756	0	0	0	0	0.252654	0	0	0	0
ENSMUST00000124130	ENSMUSG00000058756	1.860062	1.221195	0	1.584096	1.207343	0	0	0	0
ENSMUST00000142944	ENSMUSG00000058756	0	0	0	0	0	0	0	0	0
ENSMUST00000150693	ENSMUSG00000058756	0	0	0	0	0	0.159925	0	0	0
ENSMUST00000152195	ENSMUSG00000058756	0	0	0	0	0	0.072125	0	0.130258	0.108992
ENSMUST00000153043	ENSMUSG00000058756	0	0	0	0	0	0	0	0	0
ENSMUST00000153468	ENSMUSG00000058756	0	0	0	0	0	0	0	0	0
ENSMUST00000080817	ENSMUSG00000058761	11.539177	8.621838	10.143145	10.953519	7.958097	7.559593	9.48836	9.000787	6.336789
ENSMUST00000174264	ENSMUSG00000058761	1.149883	1.015517	0.363112	0.619212	0.310356	0.275738	2.200967	0.118481	0
ENSMUST00000080511	ENSMUSG00000058773	0	0	0	0.110155	0	0	0	0	0.110108
ENSMUST00000089461	ENSMUSG00000058793	0	0	0	0	0	0	0	0	1.720336
ENSMUST00000103181	ENSMUSG00000058793	17.077987	19.568425	19.423852	21.473351	20.639166	22.927282	19.54944	15.575108	8.038359
ENSMUST00000110158	ENSMUSG00000058793	0.169717	0.291413	1.289223	0.614342	0	0.109146	0.120653	0.277355	0.624695
ENSMUST00000125060	ENSMUSG00000058793	0	0	0	0	0	0	0	0	0
ENSMUST00000138194	ENSMUSG00000058793	0	0	0	0	0	0	0	0	0
ENSMUST00000147456	ENSMUSG00000058793	0	0	0	0	0	0	0	0	0
ENSMUST00000075192	ENSMUSG00000058794	0.070073	0.313852	0	0.048662	0	0	0	0	0.226801
ENSMUST00000131364	ENSMUSG00000058794	0	0	0	0.690669	0	0	0	0	0
ENSMUST00000132438	ENSMUSG00000058794	0	0	0	0	0	0	0	0	0
ENSMUST00000132836	ENSMUSG00000058794	0	0	0	0	0	0	0	0.803293	0
ENSMUST00000133600	ENSMUSG00000058794	0	0	0.120473	0	0.240822	0	0.330421	0.100846	0
ENSMUST00000134193	ENSMUSG00000058794	0	0	0	0	0	0	0	0	0
ENSMUST00000134554	ENSMUSG00000058794	0	0	0	0	0	0	0	0	0
ENSMUST00000149111	ENSMUSG00000058794	0	0	0	0	0	0	0	0	0
ENSMUST00000154510	ENSMUSG00000058794	0	0	0	0	0	0	0	0	0
ENSMUST00000156927	ENSMUSG00000058794	0	0	0	0	0	0	0	0	0
ENSMUST00000065917	ENSMUSG00000058799	31.717691	29.508517	36.812562	27.507287	31.9332	40.586555	31.803079	25.724117	17.51693
ENSMUST00000171797	ENSMUSG00000058799	12.924891	12.322547	11.482851	12.658428	11.564778	13.161732	10.763469	10.702315	8.278403
ENSMUST00000073667	ENSMUSG00000058802	0	0	0	0	0	0	0	0	0
ENSMUST00000051826	ENSMUSG00000058806	0.596262	0.739757	0.999259	0.306936	0.298445	0.529693	0	0.165738	0
ENSMUST00000105451	ENSMUSG00000058806	0.706554	1.21677	0	0	0	0	0	0	0.214149
ENSMUST00000105452	ENSMUSG00000058806	0.215189	0	0.28717	0.316295	0.06169	0.285478	0.433977	0	0.216697
ENSMUST00000105453	ENSMUSG00000058806	1.232952	2.325879	2.589984	1.314092	1.183766	3.394203	0.834655	1.499466	0.947645
ENSMUST00000105454	ENSMUSG00000058806	1.534795	1.578155	0.795595	0.426078	1.400457	1.079578	1.092519	0.64809	0.065743
ENSMUST00000145469	ENSMUSG00000058806	0	0	0	0	0	0	0	0	0
ENSMUST00000153120	ENSMUSG00000058806	0	0	0	0	0.114992	0	0	0	0
ENSMUST00000081743	ENSMUSG00000058807	0	0	0	0	0	0	0	0	0
ENSMUST00000170501	ENSMUSG00000058807	0	0	0	0	0	0	0	0	0
ENSMUST00000119713	ENSMUSG00000058809	0	0	0	0.186484	0.109385	0.101827	0	0	0
ENSMUST00000076667	ENSMUSG00000058812	0	0	0	0.158383	0	0	0	0.078655	0.162968
ENSMUST00000184724	ENSMUSG00000058812	0	0	0	0	0	0	0	0	0
ENSMUST00000078012	ENSMUSG00000058816	0	0	0	0	0	0	0	0	0
ENSMUST00000078451	ENSMUSG00000058818	0.241299	0	0	0.199662	0	0.217643	0.587585	0.046429	0.033532
ENSMUST00000129493	ENSMUSG00000058818	0.54132	0.199761	1.035227	1.071733	0.706124	0.461274	0.260238	0.833707	0.621868
ENSMUST00000136238	ENSMUSG00000058818	0.41139	0.741874	0	0	0	0	0	0.491407	0.380091
ENSMUST00000137474	ENSMUSG00000058818	0.069695	0	0	0	0	0	0	0	0
ENSMUST00000155131	ENSMUSG00000058818	0	0.173058	0.07261	0.217238	0.141173	0.158714	0	0.141112	0.231545
ENSMUST00000073671	ENSMUSG00000058820	0	0	0	0	0	0	0	0	0
ENSMUST00000080428	ENSMUSG00000058831	0	0	0	0	0	0	0	0	0.025766
ENSMUST00000131928	ENSMUSG00000058831	0	0	0	0	0	0	0	0	0
ENSMUST00000147483	ENSMUSG00000058831	0	0	0	0	0	0	0	0	0
ENSMUST00000173653	ENSMUSG00000058831	0	0	0	0	0	0	0	0	0
ENSMUST00000075175	ENSMUSG00000058833	63.404327	54.21073	54.159183	65.644202	60.035835	66.169566	59.670871	49.295227	55.49155
ENSMUST00000128620	ENSMUSG00000058833	0.383409	2.663648	0.155174	1.640706	0.848473	1.043035	0.279433	0.787737	0.625433
ENSMUST00000132107	ENSMUSG00000058833	0.194215	0.119442	0.158262	0.212633	0.122994	0.115326	0.879317	0.690715	0.10153
ENSMUST00000133683	ENSMUSG00000058833	11.083455	9.256573	11.922276	3.19621	9.850871	12.422149	2.77491	6.524631	9.821201
ENSMUST00000135773	ENSMUSG00000058833	1.508952	4.558505	1.654185	4.311505	2.448715	1.581858	0	1.80855	0.241325
ENSMUST00000136913	ENSMUSG00000058833	0	2.088285	1.759888	2.415652	0.65465	3.377495	0	1.391004	1.584857
ENSMUST00000138196	ENSMUSG00000058833	0	0	2.058549	0.861338	0	2.141998	0.457409	0	0.267853
ENSMUST00000143598	ENSMUSG00000058833	1.356956	0.920455	2.888681	0.958816	2.803565	0.518069	0	0.212485	0
ENSMUST00000078977	ENSMUSG00000058835	0.759101	0	2.821198	1.166819	0.830602	1.581095	0.859041	1.185291	2.057325
ENSMUST00000091394	ENSMUSG00000058835	3.659337	2.260976	0	0	0	1.966924	0	1.910019	0
ENSMUST00000093171	ENSMUSG00000058835	0	0	0	2.312932	0	0	2.108037	0	0
ENSMUST00000114544	ENSMUSG00000058835	0.282829	0.923813	0.779562	1.396895	2.509215	3.555233	0	2.119012	2.762878
ENSMUST00000123948	ENSMUSG00000058835	0	0	0	0	0	0	0	0	0
ENSMUST00000126112	ENSMUSG00000058835	9.78823	8.789083	5.18563	8.262339	4.939149	6.339772	6.297944	3.878257	3.204621
ENSMUST00000135308	ENSMUSG00000058835	0	0	0.210142	0.867567	0.502758	0.495136	0.833379	0	0.116722
ENSMUST00000139038	ENSMUSG00000058835	0	0.368124	0	0.40626	0.273912	0	0	0	0
ENSMUST00000140164	ENSMUSG00000058835	0.980794	0	6.885861	1.700337	1.566073	1.725069	3.185645	0	2.856694
ENSMUST00000148294	ENSMUSG00000058835	0	0	0.636269	2.149405	0	0.914388	2.090408	0	0
ENSMUST00000149719	ENSMUSG00000058835	2.087785	3.855958	0	0	4.108976	2.290785	0	3.734803	0
ENSMUST00000153931	ENSMUSG00000058835	0	0	0	0	0	0	0	0	0
ENSMUST00000154162	ENSMUSG00000058835	0	0	0	0.333201	0	0	0	0	0
ENSMUST00000156344	ENSMUSG00000058835	0	0	0	2.990936	0	0	0	0	3.123004
ENSMUST00000178908	ENSMUSG00000058835	0	0	0	0	0.850936	0	0	0	0
ENSMUST00000078766	ENSMUSG00000058838	0	0	0	0.597285	0	0	0	0	0
ENSMUST00000073895	ENSMUSG00000058856	0	0	0	0	0	0	0	0	0
ENSMUST00000182679	ENSMUSG00000058869	0	0	0	0	0	0	0	0	0
ENSMUST00000183295	ENSMUSG00000058869	0	0	0	0	0	0	0	0	0
ENSMUST00000075251	ENSMUSG00000058873	0	0	0	0.236061	0.286169	0	0	0	0
ENSMUST00000071233	ENSMUSG00000058881	1.249458	0.9242	1.449552	1.274031	1.521302	1.540732	0.804724	1.096244	0.894965
ENSMUST00000171238	ENSMUSG00000058881	0	0	0	0	0	0	0	0	0
ENSMUST00000109742	ENSMUSG00000058883	0	0	0	0	0	1.26	0	0	0.412504
ENSMUST00000190566	ENSMUSG00000058883	0	0	0	0	0	0	0	0	0
ENSMUST00000077055	ENSMUSG00000058884	0	0	0	0	0	0	0	0	0
ENSMUST00000188749	ENSMUSG00000058884	0	0	0	0	0	0	0	0	0
ENSMUST00000080553	ENSMUSG00000058886	5.228865	4.426714	7.500845	6.149345	5.558649	6.590472	4.565875	6.312915	5.459387
ENSMUST00000080335	ENSMUSG00000058897	0.084504	0	0	0	0	0	0	0	0
ENSMUST00000106353	ENSMUSG00000058897	0	0.033094	0.013661	0	0.065854	0.010432	0.012466	0.008635	0.035499
ENSMUST00000143830	ENSMUSG00000058897	0	0	0	0	0	0	0.023443	0	0
ENSMUST00000183368	ENSMUSG00000058897	0	0	0	0	0	0	0.084109	0.029902	0
ENSMUST00000197950	ENSMUSG00000058897	0	0	0	0	0	0	0	0	0
ENSMUST00000198205	ENSMUSG00000058897	0	0	0	0	0	0	0	0	0
ENSMUST00000021997	ENSMUSG00000058900	1.975779	1.434751	1.079922	1.363943	1.371308	1.644164	1.040771	0.832859	1.419563
ENSMUST00000074859	ENSMUSG00000058904	0	0	0	0	0	0	0	0	0
ENSMUST00000145209	ENSMUSG00000058905	0	0	0.579284	0	0.465327	0	2.21465	0	0.805817
ENSMUST00000077582	ENSMUSG00000058908	0	0	0	0	0	0	0	0	0
ENSMUST00000134898	ENSMUSG00000058908	0	0	0	0	0	0	0	0	0
ENSMUST00000135748	ENSMUSG00000058908	0	0	0	0	0	0	0	0	0
ENSMUST00000147728	ENSMUSG00000058908	0	0	0	0	0	0	0	0	0
ENSMUST00000022853	ENSMUSG00000058914	0	0	0	0	0	0	0	0	0
ENSMUST00000110523	ENSMUSG00000058914	0	0.189143	0.140479	0	0	0.03556	0.085955	0.059215	0.030675
ENSMUST00000078748	ENSMUSG00000058921	21.87769	22.231538	22.735156	26.213821	20.15391	21.719187	22.078353	12.402553	7.848796
ENSMUST00000168019	ENSMUSG00000058922	0	0	4.103474	0	0	0	1.962816	0	6.197508
ENSMUST00000079669	ENSMUSG00000058923	0	0	0	0	0	0	0	0	0
ENSMUST00000079738	ENSMUSG00000058925	0	0	0	0	0	0	0	0	0
ENSMUST00000123872	ENSMUSG00000058925	0	0	0	0	0	0	0	0	0
ENSMUST00000127130	ENSMUSG00000058925	0	0	0	0	0	0	0	0	0
ENSMUST00000135806	ENSMUSG00000058925	0	0	0	0	0	0	0	0	0
ENSMUST00000073080	ENSMUSG00000058927	110.842661	112.26046	99.834219	145.837914	124.621366	132.180626	115.358955	152.868256	132.156897
ENSMUST00000079663	ENSMUSG00000058932	0	0	0	0	0	0	0	0	0
ENSMUST00000080271	ENSMUSG00000058933	0	0	0	0	0	0	0	0	0
ENSMUST00000139652	ENSMUSG00000058934	1.80076	0	0.343637	0.22853	1.369175	0.714584	0	0	1.073532
ENSMUST00000146581	ENSMUSG00000058934	0.403558	0.356849	0.110616	0.124403	0.030131	0.231273	0.067736	0.303059	0.05319
ENSMUST00000102861	ENSMUSG00000058935	0	0	0	0	0	0	0	0	0
ENSMUST00000102862	ENSMUSG00000058935	0	0	0	0	0	0	0	0	0
ENSMUST00000077918	ENSMUSG00000058952	326.564069	350.873633	332.627645	330.541365	291.341136	264.069625	321.068541	275.446913	244.755403
ENSMUST00000200206	ENSMUSG00000058952	0	0	0	5.445158	0	1.600506	0	0.248521	0
ENSMUST00000077551	ENSMUSG00000058953	0	0	0	0	0	0	0	0	0
ENSMUST00000079423	ENSMUSG00000058966	0	0	0.197542	0	0	0	0	0	0.185411
ENSMUST00000098032	ENSMUSG00000058966	0.061485	0.235044	0	0	0	0	0	0	0
ENSMUST00000025202	ENSMUSG00000058975	0	0	0	0	0	0	0	0	0
ENSMUST00000160234	ENSMUSG00000058975	0	0	0	0	0	0	0	0	0
ENSMUST00000160433	ENSMUSG00000058975	0	0	0	0	0	0	0	0	0
ENSMUST00000079348	ENSMUSG00000058976	0	0	0	0	0	0	0	0	0
ENSMUST00000106892	ENSMUSG00000058976	0	0	0	0	0	0	0	0	0
ENSMUST00000075303	ENSMUSG00000058979	18.838045	14.541867	16.885671	19.549708	16.487385	15.519832	15.800579	12.944774	11.627542
ENSMUST00000125666	ENSMUSG00000058979	0.81024	0	0.614063	0	0	0	0	0	0.447007
ENSMUST00000141029	ENSMUSG00000058979	0.937794	0.750598	0.604052	0.838174	0.872247	0.960878	0.845847	0.580981	0.854601
ENSMUST00000072395	ENSMUSG00000058981	0	0	0	0	0	0	0	0	0
ENSMUST00000201132	ENSMUSG00000058981	0	0	0	0	0	0	0	0	0
ENSMUST00000040990	ENSMUSG00000058997	48.374728	40.828353	40.349497	50.336575	43.658017	52.923539	32.403809	26.918307	29.354914
ENSMUST00000032331	ENSMUSG00000059003	0	0	0	0.027041	0	0	0	0	0
ENSMUST00000115835	ENSMUSG00000059003	0	0	0	0	0	0	0	0	0
ENSMUST00000156482	ENSMUSG00000059003	0	0	0	0	0	0	0	0	0
ENSMUST00000197242	ENSMUSG00000059003	0	0	0	0	0	0	0	0	0
ENSMUST00000199267	ENSMUSG00000059003	0	0	0	0	0	0	0	0	0
ENSMUST00000199708	ENSMUSG00000059003	0	0	0	0	0	0	0	0	0
ENSMUST00000090792	ENSMUSG00000059005	0	0	0	0	0	0	0	0	0
ENSMUST00000111961	ENSMUSG00000059005	110.697304	99.435177	87.995351	75.048207	58.290975	81.008086	62.3295	51.601945	43.218251
ENSMUST00000111962	ENSMUSG00000059005	24.141875	16.731857	18.954305	18.42628	16.645945	19.668714	18.435058	16.494976	13.725918
ENSMUST00000111964	ENSMUSG00000059005	12.276935	4.525824	11.973422	30.631715	18.451055	17.436534	7.927387	10.493105	3.145712
ENSMUST00000132392	ENSMUSG00000059005	1.478005	2.86077	2.604658	0	1.278134	4.583405	3.650957	0.630624	2.760459
ENSMUST00000141974	ENSMUSG00000059005	0.840169	3.247858	2.997484	2.903332	1.524708	2.232942	0	2.358794	1.674226
ENSMUST00000164947	ENSMUSG00000059005	0	0	0	0	0	0	0	0	0
ENSMUST00000074248	ENSMUSG00000059013	0.371903	0	1.616674	0.646543	0	0	0	0	0
ENSMUST00000113242	ENSMUSG00000059013	2.4723	3.290133	0.557441	2.436519	4.449646	2.270549	2.492784	2.857542	2.406861
ENSMUST00000124133	ENSMUSG00000059013	0	0	0.681745	0.44359	0	0	0	0	0
ENSMUST00000131101	ENSMUSG00000059013	0.873502	0.434503	0.205096	0.413605	0.267218	0	0.329259	0	0
ENSMUST00000139563	ENSMUSG00000059013	0.268591	0	0	0	0	0	0	0	0
ENSMUST00000141670	ENSMUSG00000059013	0	0	0	0.311799	0.373217	0	0	0	0
ENSMUST00000160346	ENSMUSG00000059014	0	0	0	0	0	0	0	0	0
ENSMUST00000078112	ENSMUSG00000059022	0	0	0.435925	0	0	0	0	0	0
ENSMUST00000091391	ENSMUSG00000059022	0.156353	0	0	0.206213	0.230063	0.24083	0	0	0
ENSMUST00000101614	ENSMUSG00000059022	0	0.249792	0	0	0	0	0.581908	0.497673	0.520083
ENSMUST00000159479	ENSMUSG00000059022	0	0	0	0	0.916171	0	0	0	0.260652
ENSMUST00000159482	ENSMUSG00000059022	0.047973	0	0	0.100275	0	0.053362	0.093023	0.022129	0.023871
ENSMUST00000160181	ENSMUSG00000059022	0	0	0.242516	0	0	0.104464	0	0	0.101481
ENSMUST00000161237	ENSMUSG00000059022	0.420175	0	0	0	0	0	1.539102	0	0
ENSMUST00000161276	ENSMUSG00000059022	0.363757	2.096645	0	1.880865	0.468119	0.487589	2.160313	0.5138	1.666599
ENSMUST00000161655	ENSMUSG00000059022	0	0	0	0	0	0	0	0.417306	0
ENSMUST00000162959	ENSMUSG00000059022	0.41846	0	0	0.539271	0	0.41287	0	0	0
ENSMUST00000073458	ENSMUSG00000059023	0	0	0	0	0	0	0	0	0
ENSMUST00000126635	ENSMUSG00000059027	0	0	0	0	0.317085	0	0	0	0.368894
ENSMUST00000127391	ENSMUSG00000059027	5.695742	7.406764	3.194997	3.339389	7.099632	4.04833	4.212714	4.882445	9.053436
ENSMUST00000131216	ENSMUSG00000059027	0	0	0	0.488885	1.053085	0	0.485099	0	1.034295
ENSMUST00000156790	ENSMUSG00000059027	2.132245	1.581743	2.193496	1.69718	1.433165	1.610885	1.786957	2.83264	2.074506
ENSMUST00000080231	ENSMUSG00000059030	0	0	0	0	0	0	0	0	0
ENSMUST00000081184	ENSMUSG00000059031	0	0	0	0	0	0	0	0	0
ENSMUST00000161190	ENSMUSG00000059033	0	0	0	0	0	0.224627	0	0	0
ENSMUST00000076155	ENSMUSG00000059040	0	0	0	0	0	0	0	0	0.04648
ENSMUST00000080251	ENSMUSG00000059041	0	0	0	0	0	0	0	0	0
ENSMUST00000081399	ENSMUSG00000059042	0	0	0	0	0	0	0	0	0
ENSMUST00000080917	ENSMUSG00000059043	0	0	0	0	0	0	0	0	0
ENSMUST00000071708	ENSMUSG00000059049	0.011679	0.105465	0.03743	0.120585	0.075336	0.042358	0	0	0.025843
ENSMUST00000107230	ENSMUSG00000059049	0	0	0	0	0	0	0	0.057044	0
ENSMUST00000127886	ENSMUSG00000059049	0	0	0	0	0	0	0.116087	0	0
ENSMUST00000130889	ENSMUSG00000059049	0	0	0	0	0	0	0	0	0
ENSMUST00000131102	ENSMUSG00000059049	0	0	0	0	0	0	0.064487	0	0
ENSMUST00000133610	ENSMUSG00000059049	0	0	0	0	0	0	0	0	0
ENSMUST00000141841	ENSMUSG00000059049	0	0	0	0	0	0	0	0	0.40002
ENSMUST00000170248	ENSMUSG00000059049	0	0	0	0	0	0	0	0	0
ENSMUST00000118448	ENSMUSG00000059058	0	0	0	0	0	0	0	0	0
ENSMUST00000079533	ENSMUSG00000059060	0	0	0	0	0	0	0	0	0
ENSMUST00000171210	ENSMUSG00000059060	0	0	0	0	0.715278	0	0	0	0.098009
ENSMUST00000131139	ENSMUSG00000059064	0	0	0	0	0	0	0	0	0
ENSMUST00000074674	ENSMUSG00000059069	0	0	0	0	0	0	0	0	0
ENSMUST00000072503	ENSMUSG00000059070	353.348088	371.846933	397.26004	342.079645	394.498595	405.276865	343.822537	387.633322	339.106232
ENSMUST00000075178	ENSMUSG00000059070	0.354843	0.141139	0.213218	0.192182	0.487632	0.104989	0.128144	0.113437	0.188307
ENSMUST00000135500	ENSMUSG00000059070	2.481464	2.674668	1.950397	1.448348	1.483308	2.597411	1.871166	4.447306	2.598147
ENSMUST00000141618	ENSMUSG00000059070	0	1.853541	0	0.371906	0	0	2.172101	0	0.355291
ENSMUST00000148510	ENSMUSG00000059070	0	2.080765	0	0	0	0	0	0.518871	0.53575
ENSMUST00000172506	ENSMUSG00000059070	0.200707	0.126329	0.158991	0.578404	0.258245	0	0.618805	0.947829	0.107263
ENSMUST00000173098	ENSMUSG00000059070	2.68824	3.688449	0	0.688174	0	0	0	0	0
ENSMUST00000173864	ENSMUSG00000059070	0	0	0	0	0	0	0	0	0
ENSMUST00000174157	ENSMUSG00000059070	0	0	0	0	1.602496	0	0	0	0
